Gene_symbol	Gene_Ensembl_ID	Dataset	Disease	x_labels	mean	median	sd	MONDO	RMTL	EFO
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Breast - Mammary Tissue (N = 459)	0.67	0.43	0.8	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Cells - Cultured fibroblasts (N = 504)	0.01	0	0.03	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Cells - EBV-transformed lymphocytes (N = 174)	0.02	0	0.03	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Cervix - Ectocervix (N = 9)	0.92	0.58	0.75	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Cervix - Endocervix (N = 10)	1.08	1.08	0.54	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Colon - Sigmoid (N = 373)	0.69	0.58	0.47	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Colon - Transverse (N = 406)	0.85	0.63	0.74	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Esophagus - Gastroesophageal Junction (N = 375)	0.72	0.6	0.58	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Esophagus - Mucosa (N = 555)	0.95	0.75	0.75	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Esophagus - Muscularis (N = 515)	0.73	0.55	0.6	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Fallopian Tube (N = 9)	0.65	0.56	0.26	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Heart - Atrial Appendage (N = 429)	0.45	0.32	0.5	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Heart - Left Ventricle (N = 432)	0.36	0.23	0.41	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Kidney - Cortex (N = 85)	1.59	1.02	1.75	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Liver (N = 226)	0.48	0.13	1.12	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Lung (N = 578)	0.69	0.29	1.5	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Minor Salivary Gland (N = 162)	6.39	4.85	5.7	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Muscle - Skeletal (N = 803)	0.14	0.09	0.17	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Nerve - Tibial (N = 619)	8.16	7.52	4.16	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Ovary (N = 180)	4.08	2.95	3.87	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Pancreas (N = 328)	0.12	0.08	0.14	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Pituitary (N = 283)	0.52	0.36	0.48	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Prostate (N = 245)	0.3	0.2	0.35	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Skin - Not Sun Exposed (Suprapubic) (N = 604)	2.16	0.58	4.87	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Skin - Sun Exposed (Lower leg) (N = 701)	1.4	0.63	2.42	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Small Intestine - Terminal Ileum (N = 187)	1.28	1.16	0.6	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Spleen (N = 241)	0.54	0.31	0.86	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Stomach (N = 359)	2.55	1.95	2.36	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Testis (N = 361)	6.66	6.82	1.7	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Thyroid (N = 653)	5.78	5.02	3.6	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Uterus (N = 142)	0.66	0.53	0.51	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Neuroblastoma	Vagina (N = 156)	0.88	0.61	0.88	MONDO_0005072	Relevant Molecular Target (RMTL version 1.0)	EFO_0000621
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Wilms tumor (N = 130)	72.52	65.32	42.51	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Adipose - Subcutaneous (N = 663)	0.81	0.43	1.49	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Adipose - Visceral (Omentum) (N = 541)	0.41	0.25	0.49	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Adrenal Gland (N = 258)	0.43	0.24	0.62	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Artery - Aorta (N = 432)	0.35	0.25	0.33	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Artery - Coronary (N = 240)	1.06	0.7	1.26	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Artery - Tibial (N = 663)	0.37	0.2	0.54	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Bladder (N = 21)	1.03	0.73	0.76	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Blood (N = 755)	0.05	0.03	0.08	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Amygdala (N = 152)	2.43	2.09	1.48	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Anterior cingulate cortex (BA24) (N = 176)	2.48	2.18	1.27	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Caudate (basal ganglia) (N = 246)	1.74	1.57	0.96	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Cerebellum (N = 456)	1.01	0.96	0.52	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Cortex (N = 255)	2.84	2.68	1.3	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Frontal Cortex (BA9) (N = 209)	2.66	2.44	1.52	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Hippocampus (N = 197)	3.46	2.93	2.19	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Hypothalamus (N = 202)	2.88	2.56	1.75	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Nucleus accumbens (basal ganglia) (N = 246)	2.38	2.27	1.37	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Putamen (basal ganglia) (N = 205)	1.72	1.37	1.39	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Spinal cord (cervical c-1) (N = 159)	6.42	5.62	4.01	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Brain - Substantia nigra (N = 139)	3.14	2.59	2.25	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Breast - Mammary Tissue (N = 459)	0.67	0.43	0.8	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Cells - Cultured fibroblasts (N = 504)	0.01	0	0.03	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Cells - EBV-transformed lymphocytes (N = 174)	0.02	0	0.03	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Cervix - Ectocervix (N = 9)	0.92	0.58	0.75	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Cervix - Endocervix (N = 10)	1.08	1.08	0.54	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Colon - Sigmoid (N = 373)	0.69	0.58	0.47	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Colon - Transverse (N = 406)	0.85	0.63	0.74	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Esophagus - Gastroesophageal Junction (N = 375)	0.72	0.6	0.58	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Esophagus - Mucosa (N = 555)	0.95	0.75	0.75	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Esophagus - Muscularis (N = 515)	0.73	0.55	0.6	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Fallopian Tube (N = 9)	0.65	0.56	0.26	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Heart - Atrial Appendage (N = 429)	0.45	0.32	0.5	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Heart - Left Ventricle (N = 432)	0.36	0.23	0.41	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Kidney - Cortex (N = 85)	1.59	1.02	1.75	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Liver (N = 226)	0.48	0.13	1.12	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Lung (N = 578)	0.69	0.29	1.5	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Minor Salivary Gland (N = 162)	6.39	4.85	5.7	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Muscle - Skeletal (N = 803)	0.14	0.09	0.17	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Nerve - Tibial (N = 619)	8.16	7.52	4.16	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Ovary (N = 180)	4.08	2.95	3.87	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Pancreas (N = 328)	0.12	0.08	0.14	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Pituitary (N = 283)	0.52	0.36	0.48	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Prostate (N = 245)	0.3	0.2	0.35	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Skin - Not Sun Exposed (Suprapubic) (N = 604)	2.16	0.58	4.87	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Skin - Sun Exposed (Lower leg) (N = 701)	1.4	0.63	2.42	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Small Intestine - Terminal Ileum (N = 187)	1.28	1.16	0.6	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Spleen (N = 241)	0.54	0.31	0.86	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Stomach (N = 359)	2.55	1.95	2.36	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Testis (N = 361)	6.66	6.82	1.7	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Thyroid (N = 653)	5.78	5.02	3.6	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Uterus (N = 142)	0.66	0.53	0.51	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Wilms tumor	Vagina (N = 156)	0.88	0.61	0.88	MONDO_0006058	Relevant Molecular Target (RMTL version 1.0)	EFO_0003865
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Rhabdoid tumor (N = 64)	47.63	0.11	364.67	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Adipose - Subcutaneous (N = 663)	0.81	0.43	1.49	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Adipose - Visceral (Omentum) (N = 541)	0.41	0.25	0.49	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Adrenal Gland (N = 258)	0.43	0.24	0.62	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Artery - Aorta (N = 432)	0.35	0.25	0.33	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Artery - Coronary (N = 240)	1.06	0.7	1.26	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Artery - Tibial (N = 663)	0.37	0.2	0.54	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Bladder (N = 21)	1.03	0.73	0.76	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Blood (N = 755)	0.05	0.03	0.08	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Amygdala (N = 152)	2.43	2.09	1.48	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Anterior cingulate cortex (BA24) (N = 176)	2.48	2.18	1.27	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Caudate (basal ganglia) (N = 246)	1.74	1.57	0.96	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Cerebellum (N = 456)	1.01	0.96	0.52	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Cortex (N = 255)	2.84	2.68	1.3	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Frontal Cortex (BA9) (N = 209)	2.66	2.44	1.52	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Hippocampus (N = 197)	3.46	2.93	2.19	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Hypothalamus (N = 202)	2.88	2.56	1.75	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Nucleus accumbens (basal ganglia) (N = 246)	2.38	2.27	1.37	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Putamen (basal ganglia) (N = 205)	1.72	1.37	1.39	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Spinal cord (cervical c-1) (N = 159)	6.42	5.62	4.01	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Brain - Substantia nigra (N = 139)	3.14	2.59	2.25	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Breast - Mammary Tissue (N = 459)	0.67	0.43	0.8	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Cells - Cultured fibroblasts (N = 504)	0.01	0	0.03	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Cells - EBV-transformed lymphocytes (N = 174)	0.02	0	0.03	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Cervix - Ectocervix (N = 9)	0.92	0.58	0.75	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Cervix - Endocervix (N = 10)	1.08	1.08	0.54	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Colon - Sigmoid (N = 373)	0.69	0.58	0.47	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Colon - Transverse (N = 406)	0.85	0.63	0.74	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Esophagus - Gastroesophageal Junction (N = 375)	0.72	0.6	0.58	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Esophagus - Mucosa (N = 555)	0.95	0.75	0.75	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Esophagus - Muscularis (N = 515)	0.73	0.55	0.6	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Fallopian Tube (N = 9)	0.65	0.56	0.26	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Heart - Atrial Appendage (N = 429)	0.45	0.32	0.5	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Heart - Left Ventricle (N = 432)	0.36	0.23	0.41	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Kidney - Cortex (N = 85)	1.59	1.02	1.75	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Liver (N = 226)	0.48	0.13	1.12	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Lung (N = 578)	0.69	0.29	1.5	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Minor Salivary Gland (N = 162)	6.39	4.85	5.7	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Muscle - Skeletal (N = 803)	0.14	0.09	0.17	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Nerve - Tibial (N = 619)	8.16	7.52	4.16	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Ovary (N = 180)	4.08	2.95	3.87	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Pancreas (N = 328)	0.12	0.08	0.14	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Pituitary (N = 283)	0.52	0.36	0.48	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Prostate (N = 245)	0.3	0.2	0.35	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Skin - Not Sun Exposed (Suprapubic) (N = 604)	2.16	0.58	4.87	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Skin - Sun Exposed (Lower leg) (N = 701)	1.4	0.63	2.42	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Small Intestine - Terminal Ileum (N = 187)	1.28	1.16	0.6	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Spleen (N = 241)	0.54	0.31	0.86	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Stomach (N = 359)	2.55	1.95	2.36	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Testis (N = 361)	6.66	6.82	1.7	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Thyroid (N = 653)	5.78	5.02	3.6	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Uterus (N = 142)	0.66	0.53	0.51	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Rhabdoid tumor	Vagina (N = 156)	0.88	0.61	0.88	MONDO_0002728	Relevant Molecular Target (RMTL version 1.0)	EFO_0005701
MYCN	ENSG00000134323	all_cohorts	Acute Myeloid Leukemia	Acute Myeloid Leukemia (N = 217)	9.88	3.88	17.94	MONDO_0018874	Relevant Molecular Target (RMTL version 1.0)	EFO_0000222
MYCN	ENSG00000134323	all_cohorts	Acute Myeloid Leukemia	Adipose - Subcutaneous (N = 663)	0.81	0.43	1.49	MONDO_0018874	Relevant Molecular Target (RMTL version 1.0)	EFO_0000222
MYCN	ENSG00000134323	all_cohorts	Acute Myeloid Leukemia	Adipose - Visceral (Omentum) (N = 541)	0.41	0.25	0.49	MONDO_0018874	Relevant Molecular Target (RMTL version 1.0)	EFO_0000222
