gene1	gene2	mut11	mut10	mut01	mut00	odds_ratio	cooccur_sign	p	cooccur_score
DISC1FP1	LINC00276	30	55	49	653	7.2690166975881265	1	7.154959162136221e-12	11.1453928406896
DISC1FP1	SGO1-AS1	33	52	46	656	9.050167224080267	1	1.3150266730760224e-14	13.881065438161105
DISC1FP1	KIR3DL3	10	75	63	639	1.3523809523809525	1	0.4266369352577151	0.36994154906417137
DISC1FP1	HLA-DRB6	6	79	66	636	0.7318757192174914	-1	0.6892053827929518	-0.1616513393085314
DISC1FP1	FRG1-DT	4	81	66	636	0.47586980920314254	-1	0.2229422895463116	-0.6518075431187916
DISC1FP1	TAS2R30	13	72	56	646	2.0828373015873014	1	0.03914677511127276	1.4073040090611009
DISC1FP1	SOX2-OT	27	58	41	661	7.505046257359125	1	3.322475608909707e-11	10.478538198633478
DISC1FP1	RNF219-AS1	28	57	40	662	8.12982456140351	1	4.216582770196256e-12	11.375039370188844
DISC1FP1	TAS2R19	9	76	58	644	1.3148820326678765	1	0.41676899303385323	0.38010459934196805
DISC1FP1	TEX41	28	57	39	663	8.350877192982455	1	2.6842068115960634e-12	11.57118402588204
DISC1FP1	AC007389.1	28	57	37	665	8.82882882882883	1	1.05323665177076e-12	11.977474036211593
DISC1FP1	AL390334.1	29	56	36	666	9.580357142857142	1	1.1394932920444876e-13	12.943288227075653
DISC1FP1	AL357507.1	28	57	36	666	9.087719298245615	1	6.486205743575767e-13	12.188009279547956
DISC1FP1	DAB1	27	58	37	665	8.366728797763281	1	5.6923692634907934e-12	11.244706935029296
DISC1FP1	MIR99AHG	25	60	38	664	7.280701754385965	1	2.2768409851185498e-10	9.642667299510924
DISC1FP1	LINC01470	22	63	41	661	5.629887727448703	1	6.272967708869492e-8	7.202526948059013
DISC1FP1	AC016205.1	30	55	31	671	11.806451612903226	1	1.1928724684444157e-15	14.923405984838846
DISC1FP1	LINC00907	26	59	35	667	8.398062953995158	1	1.1899057877703937e-11	10.924487423037036
DISC1FP1	MIR3681HG	25	60	35	667	7.940476190476191	1	6.188966722277064e-11	10.208381852477698
DISC1FP1	DSCR9	7	78	52	650	1.1217948717948718	1	0.8265408525551664	0.08273567615083408
DISC1FP1	OR9G1	9	76	49	653	1.578141783029001	1	0.2675601334499715	0.5725785961079086
DISC1FP1	AL022068.1	27	58	31	671	10.076195773081201	1	2.8461405877596665e-13	12.5457436513423
DISC1FP1	AC079160.1	26	59	32	670	9.226694915254237	1	2.756987523404757e-12	11.559565199265545
LILRB2	LINC00871	6	78	77	626	0.6253746253746254	-1	0.3495537750615556	-0.4564860032773579
LILRB2	PKN2-AS1	11	73	71	632	1.341308122708856	1	0.4478298473239992	0.34888696458429014
LILRB2	DUX4L4	16	68	65	638	2.3095022624434387	1	0.011808765918279923	1.927795486204047
LILRB2	OFCC1	10	74	69	634	1.2416764590677634	1	0.5635003466166928	0.24910581247737648
LILRB2	LINC00276	7	77	72	631	0.7967171717171717	-1	0.7027300854369387	-0.1532114529526728
LILRB2	SGO1-AS1	11	73	68	635	1.4071313456889605	1	0.3357545333980423	0.47397811472339507
LILRB2	KIR3DL3	8	76	65	638	1.0331983805668017	1	0.8444047604274268	0.0734493269731741
LILRB2	HLA-DRB6	11	73	61	642	1.585897147990119	1	0.2260457897830337	0.6458035775083603
LILRB2	FRG1-DT	8	76	62	641	1.0882852292020373	1	0.8389515403156308	0.07626312425035774
LILRB2	TAS2R30	9	75	60	643	1.286	1	0.5384861953193528	0.2688254258357802
LILRB2	SOX2-OT	7	77	61	642	0.9567809239940388	-1	0.9999999999999999	-4.821637332766436e-17
LILRB2	RNF219-AS1	8	76	60	643	1.1280701754385964	1	0.6847919413060765	0.16444135911784175
LILRB2	TAS2R19	10	74	57	646	1.5315315315315314	1	0.22005691259875723	0.6574649844909785
LILRB2	TEX41	5	79	62	641	0.6543487137607187	-1	0.5334703709902263	-0.2728896963384421
LILRB2	AC007389.1	9	75	56	647	1.3864285714285713	1	0.39985266137961495	0.3981000090161456
LILRB2	AL390334.1	8	76	57	646	1.1929824561403508	1	0.6738171289539012	0.1714579531120868
LILRB2	AL357507.1	5	79	59	644	0.6908388757777301	-1	0.5317891379372219	-0.27426053759885427
LILRB2	DAB1	8	76	56	647	1.2161654135338347	1	0.671216348885173	0.17313747389546955
LILRB2	MIR99AHG	5	79	58	645	0.7038411174159755	-1	0.6691962737486592	-0.17444648596263324
LILRB2	LINC01470	9	75	54	649	1.4422222222222223	1	0.39167847836866665	0.4070702910574777
LILRB2	AC016205.1	8	76	53	650	1.2909632571996028	1	0.5164976435144495	0.28693165557902833
LILRB2	LINC00907	3	81	58	645	0.4118773946360153	-1	0.19149566931487486	-0.7178410431779677
LILRB2	MIR3681HG	8	76	52	651	1.3178137651821862	1	0.5118750383596004	0.2908360483497439
LILRB2	DSCR9	5	79	54	649	0.7606657290201594	-1	0.8256398068480776	-0.08320937642701183
LILRB2	OR9G1	5	79	53	650	0.7762120850250777	-1	0.8246047857842996	-0.08375414899902907
LILRB2	AL022068.1	8	76	50	653	1.3747368421052633	1	0.3820113217423258	0.41792376562924854
LILRB2	AC079160.1	7	77	51	652	1.1622103386809268	1	0.6609807813117595	0.17981116788439544
LINC00871	PKN2-AS1	29	54	53	651	6.59643605870021	1	7.56810184900989e-11	10.121013031975536
LINC00871	DUX4L4	12	71	69	635	1.5554194733619107	1	0.18347530903601045	0.7364223721252896
LINC00871	OFCC1	28	55	51	653	6.518360071301248	1	1.7209729648270964e-10	9.76422595205398
LINC00871	LINC00276	30	53	49	655	7.566422795533308	1	3.418371885921885e-12	11.466180691990298
LINC00871	SGO1-AS1	28	55	51	653	6.518360071301248	1	1.7209729648270964e-10	9.76422595205398
LINC00871	KIR3DL3	11	72	62	642	1.581989247311828	1	0.2265021088512685	0.6449277501270633
LINC00871	HLA-DRB6	8	75	64	640	1.0666666666666667	1	0.8407842656652063	0.07531542423803975
LINC00871	FRG1-DT	5	78	65	639	0.6301775147928994	-1	0.4176299573284894	-0.3792083561843899
LINC00871	TAS2R30	12	71	57	647	1.9184581171237953	1	0.06345552108984415	1.1975305851604772
LINC00871	SOX2-OT	27	56	41	663	7.796602787456446	1	1.7254058783123075e-11	10.763108726690946
LINC00871	RNF219-AS1	26	57	42	662	7.189640768588137	1	1.3050312554610177e-10	9.884379086860797
LINC00871	TAS2R19	0	83	67	637	0	-1	6.287069259603032e-4	-3.201551755349234
LINC00871	TEX41	17	66	50	654	3.369090909090909	1	2.2690587352356667e-4	3.6441542621324308
LINC00871	AC007389.1	28	55	37	667	9.177395577395577	1	5.222016622152972e-13	12.282161750112113
LINC00871	AL390334.1	30	53	35	669	10.819407008086253	1	5.223258264852023e-15	14.28205849987101
LINC00871	AL357507.1	30	53	34	670	11.154273029966703	1	3.02621913390468e-15	14.519099627139054
LINC00871	DAB1	27	56	37	667	8.691602316602317	1	2.922545928744131e-12	11.534238655035788
LINC00871	MIR99AHG	22	61	41	663	5.832067173130747	1	3.843276901613703e-8	7.415298324224018
LINC00871	LINC01470	26	57	37	667	8.22285443338075	1	1.5767151308927752e-11	10.802246764665263
LINC00871	AC016205.1	25	58	36	668	7.998084291187739	1	5.293583044726465e-11	10.276250269401473
LINC00871	LINC00907	24	59	37	667	7.333027943197434	1	4.0980517086963033e-10	9.3874225660276025
LINC00871	MIR3681HG	23	60	37	667	6.91036036036036	1	1.9706697614382743e-9	8.705386147309293
LINC00871	DSCR9	8	75	51	653	1.365751633986928	1	0.3845392589316195	0.4150593149861006
LINC00871	OR9G1	10	73	48	656	1.8721461187214612	1	0.11496995329905646	0.9394156450500789
LINC00871	AL022068.1	25	58	33	671	8.764367816091953	1	1.331646290181006e-11	10.875611116473648
LINC00871	AC079160.1	26	57	32	672	9.578947368421053	1	1.4442207603120323e-12	11.840366416421956
PKN2-AS1	DUX4L4	10	72	71	634	1.2402190923317684	1	0.56374506624536	0.24891724593312517
PKN2-AS1	OFCC1	28	54	51	654	6.649237472766885	1	1.225251035913841e-10	9.911774921631922
PKN2-AS1	LINC00276	27	55	52	653	6.164685314685315	1	7.946096418295373e-10	9.099846169499687
PKN2-AS1	SGO1-AS1	29	53	50	655	7.167924528301887	1	1.7557771821989845e-11	10.75553059929633
PKN2-AS1	KIR3DL3	8	74	65	640	1.0644490644490645	1	0.8410049938257665	0.07520142538575617
PKN2-AS1	HLA-DRB6	9	73	63	642	1.2563600782778865	1	0.5433006049023079	0.26495981142939684
PKN2-AS1	FRG1-DT	5	77	65	640	0.6393606393606394	-1	0.41804511526180244	-0.37877684680878937
PKN2-AS1	TAS2R30	10	72	59	646	1.5207156308851224	1	0.2988726720297857	0.5245137936567815
PKN2-AS1	SOX2-OT	21	61	47	658	4.819672131147541	1	7.777893839703343e-7	6.109137988823642
PKN2-AS1	RNF219-AS1	29	53	39	666	9.343976777939043	1	1.6371378477914713e-13	12.785914751244924
PKN2-AS1	TAS2R19	7	75	60	645	1.0033333333333334	1	1	-0
PKN2-AS1	TEX41	28	54	39	666	8.854700854700855	1	9.366264178870212e-13	12.028433596948181
PKN2-AS1	AC007389.1	31	51	34	671	11.995963091118801	1	3.0421763193658935e-16	15.516815618583957
PKN2-AS1	AL390334.1	24	58	41	664	6.701429772918419	1	1.4927703064516013e-9	8.82600701231172
PKN2-AS1	AL357507.1	27	55	37	668	8.862899262899264	1	2.0761536954587945e-12	11.682740499273047
PKN2-AS1	DAB1	33	49	31	674	14.64252797893351	1	9.477561357645857e-19	18.02330339527391
PKN2-AS1	MIR99AHG	22	60	41	664	5.938211382113821	1	2.9888652411206185e-8	7.524493665541864
PKN2-AS1	LINC01470	23	59	40	665	6.4809322033898304	1	4.735329944404075e-9	8.32464975519465
PKN2-AS1	AC016205.1	28	54	33	672	10.558922558922559	1	4.7841705194487046e-14	13.320193349434392
PKN2-AS1	LINC00907	28	54	33	672	10.558922558922559	1	4.7841705194487046e-14	13.320193349434392
PKN2-AS1	MIR3681HG	29	53	31	674	11.896530736457699	1	2.444766233958622e-15	14.611762661348315
PKN2-AS1	DSCR9	11	71	48	657	2.120598591549296	1	0.043509627335154955	1.3614146364723696
PKN2-AS1	OR9G1	10	72	48	657	1.9010416666666667	1	0.11284740953250556	0.9475084059140972
PKN2-AS1	AL022068.1	23	59	35	670	7.4624697336561745	1	6.62143308289931e-10	9.179048005629895
PKN2-AS1	AC079160.1	28	54	30	675	11.666666666666666	1	9.05415896671508e-15	14.043151884729092
DUX4L4	OFCC1	12	69	67	639	1.6586632057105775	1	0.16827532679045124	0.773979557371116
DUX4L4	LINC00276	10	71	69	637	1.3002653602776078	1	0.4375220463935381	0.35900005833120757
DUX4L4	SGO1-AS1	10	71	69	637	1.3002653602776078	1	0.4375220463935381	0.35900005833120757
DUX4L4	KIR3DL3	8	73	65	641	1.0807165437302424	1	0.8395810675128494	0.07593736328568686
DUX4L4	HLA-DRB6	10	71	62	644	1.4629713766469787	1	0.3071513178407674	0.5126476169885803
DUX4L4	FRG1-DT	8	73	62	644	1.1383119752540876	1	0.6827498916072865	0.16573836013639617
DUX4L4	TAS2R30	9	72	60	646	1.3458333333333334	1	0.4085838884594715	0.38871876274298084
DUX4L4	SOX2-OT	7	74	61	645	1.0002215330084183	1	1	-0
DUX4L4	RNF219-AS1	9	72	59	647	1.3707627118644068	1	0.40299985050747383	0.3946951149601095
DUX4L4	TAS2R19	8	73	59	647	1.2017645693057812	1	0.67285956258825	0.17207557107690089
DUX4L4	TEX41	7	74	60	646	1.0184684684684684	1	1	-0
DUX4L4	AC007389.1	5	76	60	646	0.7083333333333334	-1	0.6688322514270669	-0.1746827931660792
DUX4L4	AL390334.1	5	76	60	646	0.7083333333333334	-1	0.6688322514270669	-0.1746827931660792
DUX4L4	AL357507.1	8	73	56	650	1.2720156555772995	1	0.5204614690328927	0.28361141678899215
DUX4L4	DAB1	6	75	58	648	0.8937931034482759	-1	1	0
DUX4L4	MIR99AHG	6	75	57	649	0.9108771929824562	-1	1	0
DUX4L4	LINC01470	7	74	56	650	1.097972972972973	1	0.8283639783361065	0.08177879479789366
DUX4L4	AC016205.1	6	75	55	651	0.9469090909090909	-1	1	0
DUX4L4	LINC00907	4	77	57	649	0.5914786967418546	-1	0.38710110069089165	-0.41217559379780827
DUX4L4	MIR3681HG	8	73	52	654	1.3782929399367756	1	0.3811091276068	0.41895064970121015
DUX4L4	DSCR9	5	76	54	652	0.7943469785575049	-1	0.8240052380190336	-0.08407002758015115
DUX4L4	OR9G1	3	78	55	651	0.4552447552447552	-1	0.2595925812680412	-0.5857077231212466
DUX4L4	AL022068.1	5	76	53	653	0.8105759682224429	-1	0.8237726217110195	-0.08419264602540551
DUX4L4	AC079160.1	9	72	49	657	1.6760204081632653	1	0.1776401367126312	0.750458901263288
OFCC1	LINC00276	23	56	56	652	4.781887755102041	1	3.09976747994081e-7	6.508670882283787
OFCC1	SGO1-AS1	26	53	53	655	6.062655749377003	1	1.871684577569264e-9	8.72776733816371
OFCC1	KIR3DL3	13	66	60	648	2.1272727272727274	1	0.03759099957229629	1.4249161259233023
OFCC1	HLA-DRB6	7	72	65	643	0.9617521367521368	-1	1	0
OFCC1	FRG1-DT	6	73	64	644	0.827054794520548	-1	0.83552494677001	-0.07804057858589475
OFCC1	TAS2R30	12	67	57	651	2.0455616653574236	1	0.05513889217253066	1.2585419638049653
OFCC1	SOX2-OT	24	55	44	664	6.585123966942149	1	1.86104681314246e-9	8.730242702401878
OFCC1	RNF219-AS1	20	59	48	660	4.661016949152542	1	1.9185031280014936e-6	5.717037488374614
OFCC1	TAS2R19	8	71	59	649	1.2394366197183098	1	0.5283144723997001	0.27710749229007975
OFCC1	TEX41	18	61	49	659	3.9685513549682168	1	2.9610536814386026e-5	4.52855371914186
OFCC1	AC007389.1	30	49	35	673	11.772594752186588	1	1.0119815418155117e-15	14.994827408801335
OFCC1	AL390334.1	23	56	42	666	6.512755102040816	1	4.253339013632504e-9	8.371270000337434
OFCC1	AL357507.1	25	54	39	669	7.9415954415954415	1	5.4503429324627e-11	10.263576171303045
OFCC1	DAB1	28	51	36	672	10.248366013071895	1	7.272853907228059e-14	13.138295136190692
OFCC1	MIR99AHG	18	61	45	663	4.3475409836065575	1	1.1355188043612205e-5	4.944805669403125
OFCC1	LINC01470	18	61	45	663	4.3475409836065575	1	1.1355188043612205e-5	4.944805669403125
OFCC1	AC016205.1	23	56	38	670	7.241541353383458	1	9.539797357954297e-10	9.02046085037525
OFCC1	LINC00907	21	58	40	668	6.046551724137931	1	4.3180734412556307e-8	7.364709975512481
OFCC1	MIR3681HG	25	54	35	673	8.902116402116402	1	9.476108958827793e-12	11.023369954286798
OFCC1	DSCR9	8	71	51	657	1.4515327257663628	1	0.36490702247282236	0.43781777875141187
OFCC1	OR9G1	9	70	49	659	1.7291545189504374	1	0.16934130619230855	0.7712370946770127
OFCC1	AL022068.1	22	57	36	672	7.204678362573099	1	2.1454978614276307e-9	8.668471914023709
OFCC1	AC079160.1	25	54	33	675	9.469696969696969	1	3.689693025270998e-12	11.433009764728908
LINC00276	SGO1-AS1	31	48	48	660	8.880208333333334	1	8.345550002225039e-14	13.078545036449057
LINC00276	KIR3DL3	10	69	63	645	1.4837819185645273	1	0.30371846692841664	0.5175288009652305
LINC00276	HLA-DRB6	10	69	62	646	1.5100514258999533	1	0.30015840492343504	0.5226494911861275
LINC00276	FRG1-DT	5	74	65	643	0.6683991683991684	-1	0.5322157566495301	-0.2739122719780784
LINC00276	TAS2R30	8	71	61	647	1.1951050565689216	1	0.6737026719760588	0.17153173018605264
LINC00276	SOX2-OT	22	57	46	662	5.554538520213577	1	7.054932309931568e-8	7.1515071488216435
LINC00276	RNF219-AS1	26	53	42	666	7.7789757412398925	1	3.5441070196695194e-11	10.450493172408525
LINC00276	TAS2R19	6	73	61	647	0.8717718392095217	-1	1	0
LINC00276	TEX41	21	58	46	662	5.210644677661169	1	2.869800368160957e-7	6.542148313029617
LINC00276	AC007389.1	24	55	41	667	7.098891352549889	1	6.165889901072048e-10	9.210004234358744
LINC00276	AL390334.1	22	57	43	665	5.9689922480620154	1	2.698191382406107e-8	7.5689272491136625
LINC00276	AL357507.1	21	58	43	665	5.59943865276664	1	1.1518325320776512e-7	6.93861065952526
LINC00276	DAB1	23	56	41	667	6.681620209059234	1	2.9664890053081514e-9	8.527757256948252
LINC00276	MIR99AHG	16	63	47	661	3.5717662951705504	1	1.9094831909463228e-4	3.719084160339309
LINC00276	LINC01470	23	56	40	668	6.858928571428572	1	2.051091531714259e-9	8.688014958436396
LINC00276	AC016205.1	23	56	38	670	7.241541353383458	1	9.539797357954297e-10	9.02046085037525
LINC00276	LINC00907	19	60	42	666	5.021428571428571	1	1.3744944948133292e-6	5.861856995272663
LINC00276	MIR3681HG	19	60	41	667	5.151626016260162	1	1.0257102704410756e-6	5.988975295869572
LINC00276	DSCR9	8	71	51	657	1.4515327257663628	1	0.36490702247282236	0.43781777875141187
LINC00276	OR9G1	12	67	46	662	2.5775470473718363	1	0.010437011809932728	1.9814238251093785
LINC00276	AL022068.1	20	59	38	670	5.976806422836753	1	9.572769112344826e-8	7.018962415801528
LINC00276	AC079160.1	24	55	34	674	8.650267379679144	1	3.364129244133928e-11	10.473127327696968
SGO1-AS1	KIR3DL3	7	72	66	642	0.9457070707070707	-1	1	0
SGO1-AS1	HLA-DRB6	6	73	66	642	0.7995018679950187	-1	0.8364649100486578	-0.07755227310192359
SGO1-AS1	FRG1-DT	2	77	68	640	0.24446142093200918	-1	0.035573206919938656	-1.4488769814587694
SGO1-AS1	TAS2R30	9	70	60	648	1.3885714285714286	1	0.39961785847656756	0.39835511187617034
SGO1-AS1	SOX2-OT	21	58	47	661	5.0920763022743945	1	3.8368312166827093e-7	6.416027305121619
SGO1-AS1	RNF219-AS1	29	50	39	669	9.94923076923077	1	5.099082265516018e-14	13.292507981330928
SGO1-AS1	TAS2R19	3	76	64	644	0.3972039473684211	-1	0.13717947679448986	-0.8627108578829793
SGO1-AS1	TEX41	25	54	42	666	7.341269841269841	1	1.8213121089360235e-10	9.739615625004646
SGO1-AS1	AC007389.1	28	51	37	671	9.956544780074191	1	1.1911070506075878e-13	12.92404920459708
SGO1-AS1	AL390334.1	24	55	41	667	7.098891352549889	1	6.165889901072048e-10	9.210004234358744
SGO1-AS1	AL357507.1	25	54	39	669	7.9415954415954415	1	5.4503429324627e-11	10.263576171303045
SGO1-AS1	DAB1	29	50	35	673	11.152571428571429	1	6.7862919231660236e-15	14.168367462419567
SGO1-AS1	MIR99AHG	21	58	42	666	5.741379310344827	1	8.371800565459901e-8	7.077181126051449
SGO1-AS1	LINC01470	23	56	40	668	6.858928571428572	1	2.051091531714259e-9	8.688014958436396
SGO1-AS1	AC016205.1	27	52	34	674	10.292986425339366	1	1.6572881262945716e-13	12.780601981151051
SGO1-AS1	LINC00907	21	58	40	668	6.046551724137931	1	4.3180734412556307e-8	7.364709975512481
SGO1-AS1	MIR3681HG	20	59	40	668	5.661016949152542	1	1.853585378613892e-7	6.73198740499082
SGO1-AS1	DSCR9	7	72	52	656	1.2264957264957266	1	0.6506345681713359	0.18666286640424212
SGO1-AS1	OR9G1	10	69	48	660	1.9927536231884058	1	0.06817323275166337	1.166386111415649
SGO1-AS1	AL022068.1	19	60	39	669	5.432051282051282	1	5.580640125454644e-7	6.253315982602215
SGO1-AS1	AC079160.1	31	48	27	681	16.28935185185185	1	1.0113524082028944e-18	17.99509748707007
KIR3DL3	HLA-DRB6	6	67	66	648	0.8792401628222524	-1	1	0
KIR3DL3	FRG1-DT	7	66	63	651	1.095959595959596	1	0.8286366050242067	0.08163588565408429
KIR3DL3	TAS2R30	8	65	61	653	1.317528373266078	1	0.5122956532450696	0.29047932903423695
KIR3DL3	SOX2-OT	10	63	58	656	1.7952928297755884	1	0.12283154372458759	0.9106900899834651
KIR3DL3	RNF219-AS1	8	65	60	654	1.3415384615384616	1	0.5090201568865794	0.2932650195271224
KIR3DL3	TAS2R19	10	63	57	657	1.8295739348370927	1	0.11897023851716645	0.9245616677193766
KIR3DL3	TEX41	5	68	62	652	0.7732447817836812	-1	0.8250885288475369	-0.08349945081097068
KIR3DL3	AC007389.1	5	68	60	654	0.8014705882352942	-1	0.8240723693728489	-0.08403464723591246
KIR3DL3	AL390334.1	8	65	57	657	1.4186234817813765	1	0.37151188777588284	0.43002728496433024
KIR3DL3	AL357507.1	7	66	57	657	1.222488038277512	1	0.651338414514684	0.18619330733217743
KIR3DL3	DAB1	8	65	56	658	1.4461538461538461	1	0.36603830880970867	0.4364734598678257
KIR3DL3	MIR99AHG	5	68	58	656	0.8316430020283976	-1	0.8242366251832629	-0.08394809138679062
KIR3DL3	LINC01470	5	68	58	656	0.8316430020283976	-1	0.8242366251832629	-0.08394809138679062
KIR3DL3	AC016205.1	8	65	53	661	1.534978229317852	1	0.2560881171563269	0.5916105729301078
KIR3DL3	LINC00907	7	66	54	660	1.2962962962962963	1	0.49317733398394026	0.30699689142728465
KIR3DL3	MIR3681HG	11	62	49	665	2.4078341013824884	1	0.019017904797691887	1.720837330980245
KIR3DL3	DSCR9	6	67	53	661	1.1168684877499295	1	0.8146177529385922	0.08904612958115833
KIR3DL3	OR9G1	7	66	51	663	1.378787878787879	1	0.477100083102373	0.3213905077946709
KIR3DL3	AL022068.1	6	67	52	662	1.140068886337543	1	0.8128732137280603	0.08997718733606584
KIR3DL3	AC079160.1	6	67	52	662	1.140068886337543	1	0.8128732137280603	0.08997718733606584
HLA-DRB6	FRG1-DT	5	67	65	650	0.746268656716418	-1	0.6673868111689585	-0.17562238008029735
HLA-DRB6	TAS2R30	8	64	61	654	1.3401639344262295	1	0.5091996361390996	0.29311191535388437
HLA-DRB6	SOX2-OT	7	65	61	654	1.1546027742749054	1	0.6628550180303769	0.1785814516175935
HLA-DRB6	RNF219-AS1	6	66	62	653	0.9574780058651027	-1	1	0
HLA-DRB6	TAS2R19	3	69	64	651	0.4422554347826087	-1	0.263707973901832	-0.57887673797597194
HLA-DRB6	TEX41	4	68	63	652	0.6087768440709617	-1	0.5045895577720988	-0.29706174123200096
HLA-DRB6	AC007389.1	2	70	63	652	0.29569160997732424	-1	0.1110843778831546	-0.9543470128520049
HLA-DRB6	AL390334.1	5	67	60	655	0.8146766169154229	-1	0.8240099159456717	-0.08406756207160189
HLA-DRB6	AL357507.1	11	61	53	662	2.252397154345809	1	0.03739292869942411	1.4272105185797204
HLA-DRB6	DAB1	4	68	60	655	0.6421568627450981	-1	0.5028054512135501	-0.2986000225152543
HLA-DRB6	MIR99AHG	4	68	59	656	0.654037886340977	-1	0.6466205873588332	-0.18935047226698737
HLA-DRB6	LINC01470	8	64	55	660	1.5	1	0.35784937913833786	0.4462997319418031
HLA-DRB6	AC016205.1	6	66	55	660	1.0909090909090908	1	0.8170346921657001	0.08775950246850005
HLA-DRB6	LINC00907	4	68	57	658	0.6790505675954592	-1	0.6436796833287572	-0.19133019843271806
HLA-DRB6	MIR3681HG	3	69	57	658	0.501906941266209	-1	0.3505169162054114	-0.45529101781890446
HLA-DRB6	DSCR9	4	68	55	660	0.7058823529411765	-1	0.6430632105106204	-0.19174633558789694
HLA-DRB6	OR9G1	8	64	50	665	1.6625	1	0.23164793029700112	0.635171575731092
HLA-DRB6	AL022068.1	7	65	51	664	1.4021116138763197	1	0.47397275315878074	0.32424662350082034
HLA-DRB6	AC079160.1	5	67	53	662	0.9321317938608843	-1	1	0
FRG1-DT	TAS2R30	3	67	66	651	0.4416553595658073	-1	0.26396121525898697	-0.5784598808438702
FRG1-DT	SOX2-OT	2	68	66	651	0.29010695187165775	-1	0.07541760818055748	-1.1225272450735584
FRG1-DT	RNF219-AS1	2	68	66	651	0.29010695187165775	-1	0.07541760818055748	-1.1225272450735584
FRG1-DT	TAS2R19	1	69	66	651	0.1429512516469038	-1	0.022634021755231454	-1.6452382710156805
FRG1-DT	TEX41	4	66	63	654	0.6291486291486291	-1	0.5027717449481903	-0.29862913702801913
FRG1-DT	AC007389.1	5	65	60	657	0.8423076923076923	-1	0.9999999999999999	-4.821637332766436e-17
FRG1-DT	AL390334.1	1	69	64	653	0.1478713768115942	-1	0.02254606407296601	-1.6469292631246633
FRG1-DT	AL357507.1	2	68	62	655	0.31072106261859583	-1	0.10829395715823764	-0.965395776486882
FRG1-DT	DAB1	1	69	63	654	0.15044858523119392	-1	0.035286089595115776	-1.4523964674932683
FRG1-DT	MIR99AHG	3	67	60	657	0.49029850746268655	-1	0.3527637159967816	-0.45251609120675385
FRG1-DT	LINC01470	4	66	59	658	0.6759116589625064	-1	0.6439853314400262	-0.19112402479423476
FRG1-DT	AC016205.1	6	64	55	662	1.128409090909091	1	0.8137555127354464	0.08950605631318322
FRG1-DT	LINC00907	5	65	56	661	0.907967032967033	-1	1	0
FRG1-DT	MIR3681HG	3	67	57	660	0.5184603299293009	-1	0.34986335487578046	-0.45610154368078265
FRG1-DT	DSCR9	5	65	54	663	0.9444444444444444	-1	1	0
FRG1-DT	OR9G1	3	67	55	662	0.5389416553595658	-1	0.4692109348352631	-0.32863187532189947
FRG1-DT	AL022068.1	5	65	53	664	0.9637155297532656	-1	1	0
FRG1-DT	AC079160.1	4	66	54	663	0.7441077441077442	-1	0.8100896967350972	-0.09146689144185192
TAS2R30	SOX2-OT	8	61	60	658	1.4382513661202185	1	0.36755361348646465	0.43467930326530346
TAS2R30	RNF219-AS1	7	62	61	657	1.21602326811211	1	0.6522461704485134	0.1855884621057964
TAS2R30	TAS2R19	10	59	57	661	1.9655069878085043	1	0.07076022674029715	1.1502107841300067
TAS2R30	TEX41	7	62	60	658	1.2381720430107528	1	0.649492074097372	0.187426144355046
TAS2R30	AC007389.1	4	65	61	657	0.6627994955863808	-1	0.6453943089795044	-0.19017486847920811
TAS2R30	AL390334.1	7	62	58	660	1.2847608453837598	1	0.49612357404450314	0.30441013632966546
TAS2R30	AL357507.1	6	63	58	660	1.083743842364532	1	0.8178149478715094	0.08734495575431106
TAS2R30	DAB1	7	62	57	661	1.3092812676853425	1	0.490172047790703	0.30965145815202977
TAS2R30	MIR99AHG	9	60	54	664	1.8444444444444446	1	0.10718676514578526	0.9698588357159642
TAS2R30	LINC01470	6	63	57	661	1.1044277360066834	1	0.8157619155605917	0.08843657389997733
TAS2R30	AC016205.1	7	62	54	664	1.3882915173237753	1	0.4758629682608677	0.3225180907585501
TAS2R30	LINC00907	5	64	56	662	0.9235491071428571	-1	1	0
TAS2R30	MIR3681HG	10	59	50	668	2.2644067796610168	1	0.03241901657137237	1.4892001635807872
TAS2R30	DSCR9	6	63	53	665	1.1949685534591195	1	0.6340032440128679	0.19790851995220518
TAS2R30	OR9G1	5	64	53	665	0.980247641509434	-1	1	0
TAS2R30	AL022068.1	7	62	51	667	1.4765970904490828	1	0.3356456645731874	0.4741189580846066
TAS2R30	AC079160.1	9	60	49	669	2.0479591836734694	1	0.0851870264212446	1.0696265411803052
SOX2-OT	RNF219-AS1	20	48	48	671	5.824652777777778	1	1.2176633350539308e-7	6.914472770766443
SOX2-OT	TAS2R19	4	64	63	656	0.6507936507936508	-1	0.6472669639914455	-0.18891655847311262
SOX2-OT	TEX41	22	46	45	674	7.16328502415459	1	2.071808556522181e-9	8.683650377636873
SOX2-OT	AC007389.1	27	41	38	681	11.801668806161747	1	1.3589142078764917e-14	13.86680796064936
SOX2-OT	AL390334.1	22	46	43	676	7.518705763397371	1	1.0508706532066208e-9	8.978450735975192
SOX2-OT	AL357507.1	20	48	44	675	6.392045454545454	1	3.7685339134091875e-8	7.423827572115635
SOX2-OT	DAB1	17	51	47	672	4.76595744680851	1	6.871515597232844e-6	5.162947463388643
SOX2-OT	MIR99AHG	16	52	47	672	4.399345335515548	1	2.5890712244855055e-5	4.586856002104503
