Kids_First_Biospecimen_ID	chrom	start	end	number_DEL	number_DUP	number_h2hINV	number_t2tINV	number_TRA	clusterSize_including_TRA	number_SVs_sample	number_CNV_segments	pval_fragment_joins	chr_breakpoint_enrichment	pval_exp_chr	pval_exp_cluster	max_number_oscillating_CN_segments_2_states	max_number_oscillating_CN_segments_3_states	number_CN_segments_chr	max_number_oscillating_CN_segments_2_states_chr	max_number_oscillating_CN_segments_3_states_chr	inter_number_DEL	inter_number_h2hINV	inter_number_t2tINV	inter_number_DUP	inter_pval_fragment_joins	inter_other_chroms	inter_other_chroms_coords_all	fdr_fragment_joins	fdr_chr_breakpoint_enrichment	fdr_exp_cluster	call_any_conf	call_high_conf	call_low_conf
BS_Q5XKTB1V	4	NA	NA	0	0	0	0	0	0	26	NA	NA	0.5938982236879	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.672000535403124	NA	0	0	0
BS_Q5XKTB1V	5	750351	164176995	0	1	1	0	1	3	26	1	0.299780588595712	0.0627237727240356	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.167835430161715	NA	0	0	0
BS_Q5XKTB1V	6	NA	NA	0	0	0	0	0	0	26	NA	NA	0.181585583413354	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.328213215299418	NA	0	0	0
BS_Q5XKTB1V	7	138843251	142522727	0	2	1	1	0	4	26	3	0.572406704470879	0.152217921025265	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.294401700915047	0	0	0	0
BS_Q5XKTB1V	8	138742281	138742758	0	1	0	0	0	1	26	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_Q5XKTB1V	9	NA	NA	0	0	0	0	0	0	26	NA	NA	0.404972829417888	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.526388429067265	NA	0	0	0
BS_Q5XKTB1V	10	NA	NA	0	0	0	0	0	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_Q5XKTB1V	11	NA	NA	0	0	0	0	0	0	26	NA	NA	0.00238609620110396	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0183267179425105	NA	0	0	0
BS_Q5XKTB1V	12	NA	NA	0	0	0	0	0	0	26	NA	NA	0.0206497711739521	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0873039611919078	NA	0	0	0
BS_Q5XKTB1V	13	NA	NA	0	0	0	0	0	0	26	NA	NA	0.365932228120728	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.496763854144915	NA	0	0	0
BS_Q5XKTB1V	14	NA	NA	0	0	0	0	0	0	26	NA	NA	0.339898464011718	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.477959306690812	NA	0	0	0
BS_Q5XKTB1V	15	82333962	85255990	0	0	1	0	0	1	26	1	0.391625176271089	0.306264519634365	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.448579269524005	NA	0	0	0
BS_Q5XKTB1V	16	NA	NA	0	0	0	0	0	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_Q5XKTB1V	17	NA	NA	0	0	0	0	0	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_Q5XKTB1V	18	NA	NA	0	0	0	0	0	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_Q5XKTB1V	19	NA	NA	0	0	0	0	0	0	26	NA	NA	0.227796031455762	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.377602031616034	NA	0	0	0
BS_Q5XKTB1V	20	NA	NA	0	0	0	0	0	0	26	NA	NA	0.030859770841964	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.112405422284696	NA	0	0	0
BS_Q5XKTB1V	21	NA	NA	0	0	0	0	0	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_Q5XKTB1V	22	18970217	20268318	0	0	1	0	1	2	26	1	0.572406704470879	0.000141008053643024	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.00197714518226347	NA	0	0	0
BS_Q5XKTB1V	X	NA	NA	0	0	0	0	0	0	26	NA	NA	0.489817199340203	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.592933950640189	NA	0	0	0
BS_BM95DGCQ	1	31147119	178571790	2	0	0	0	1	3	47	1	0.299780588595712	0.0785810406007086	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.191095543408603	NA	0	0	0
BS_BM95DGCQ	2	70353389	70353610	1	0	0	0	0	1	47	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_BM95DGCQ	3	14241557	196172811	6	0	0	0	0	6	47	1	0.000439849652838829	NA	NA	1.13016765945773e-08	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.0319072891021731	NA	1.86419407745604e-08	0	0	0
BS_BM95DGCQ	4	NA	NA	0	0	0	0	0	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_BM95DGCQ	5	37042175	179512472	4	0	0	0	1	5	47	1	0.035110115675981	0.121513273783335	NA	3.30485127664204e-06	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.255566220969684	4.62317992798012e-06	0	0	0
BS_BM95DGCQ	6	43228411	43228785	1	0	0	0	0	1	47	1	0.391625176271089	0.116466848728555	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.247798211870617	NA	0	0	0
BS_BM95DGCQ	7	55408833	74498250	2	0	0	0	0	2	47	1	0.111610225094713	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_BM95DGCQ	8	43364971	125049789	2	0	0	0	0	2	47	1	0.111610225094713	0.0992012055837976	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.222222818998177	NA	0	0	0
BS_BM95DGCQ	9	69025172	136651976	3	0	0	0	0	3	47	1	0.0292908865348883	NA	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.507358120805389	NA	0	0	0	0
BS_BM95DGCQ	10	114745331	114745640	1	0	0	0	0	1	47	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_BM95DGCQ	11	31672747	31673089	1	0	0	0	0	1	47	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_BM95DGCQ	12	49137092	131666499	4	0	1	0	0	5	47	1	0.035110115675981	NA	NA	6.77236045021345e-15	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	1.45568788854294e-14	0	0	0
BS_BM95DGCQ	13	32479016	32479425	1	0	0	0	0	1	47	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_BM95DGCQ	14	100301408	100301753	1	0	0	0	0	1	47	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_BM95DGCQ	15	80657611	80657826	1	0	0	0	0	1	47	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_BM95DGCQ	16	NA	NA	0	0	0	0	0	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_BM95DGCQ	17	1252899	62946618	4	0	0	0	0	4	47	1	0.00738316050535977	NA	NA	4.67798363212868e-05	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.239036015287621	NA	6.0361079124241e-05	0	0	0
BS_BM95DGCQ	18	NA	NA	0	0	0	0	0	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_BM95DGCQ	19	2671932	54695724	5	0	1	0	0	6	47	1	0.0100534444728365	NA	NA	6.37773893397142e-06	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.296622728666443	NA	8.78268513769061e-06	0	0	0
BS_BM95DGCQ	20	3718678	29753622	2	0	0	0	0	2	47	1	0.111610225094713	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_BM95DGCQ	21	NA	NA	0	0	0	0	0	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_BM95DGCQ	22	NA	NA	0	0	0	0	0	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_BM95DGCQ	X	1550465	2260326	2	0	0	0	0	2	47	1	0.111610225094713	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_XM302FF4	1	174343143	232733561	0	0	0	1	1	2	39	1	0.111610225094713	0.158359587028248	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.301564837752008	NA	0	0	0
BS_XM302FF4	2	NA	NA	0	0	0	0	0	0	39	NA	NA	0.0712603056276542	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.182189715273125	NA	0	0	0
BS_XM302FF4	3	NA	NA	0	0	0	0	0	0	39	NA	NA	0.433603992516415	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.550728608842618	NA	0	0	0
BS_XM302FF4	4	NA	NA	0	0	0	0	0	0	39	NA	NA	0.423524142200177	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.544232028240137	NA	0	0	0
BS_XM302FF4	5	NA	NA	0	0	0	0	0	0	39	NA	NA	0.685693338532907	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.754198408718106	NA	0	0	0
BS_XM302FF4	6	32665973	32762775	1	0	0	0	0	1	39	1	0.391625176271089	0.0046333094128053	2.61309862636949e-11	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.0295568691931439	NA	0	0	0
BS_XM302FF4	7	60062353	155348662	1	1	0	0	0	2	39	1	0.572406704470879	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	1	NA	0	0	0
BS_XM302FF4	8	NA	NA	0	0	0	0	0	0	39	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_XM302FF4	9	NA	NA	0	0	0	0	0	0	39	NA	NA	0.00360641267320826	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0243947314886295	NA	0	0	0
BS_XM302FF4	10	26571690	26927387	0	0	1	1	0	2	39	1	0.572406704470879	0.0336040647217858	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.119183228641547	NA	0	0	0
BS_XM302FF4	11	NA	NA	0	0	0	0	0	0	39	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_XM302FF4	12	NA	NA	0	0	0	0	0	0	39	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_XM302FF4	13	NA	NA	0	0	0	0	0	0	39	NA	NA	0.611804026079409	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.686109130441275	NA	0	0	0
BS_XM302FF4	14	NA	NA	0	0	0	0	0	0	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_XM302FF4	15	75701682	101764667	0	0	1	1	1	3	39	1	0.299780588595712	0.0277361315806206	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.10446445450262	NA	0	0	0
BS_XM302FF4	16	28470526	29397837	0	1	0	0	0	1	39	1	0.391625176271089	0.162169170467604	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.306032703747838	NA	0	0	0
BS_XM302FF4	17	NA	NA	0	0	0	0	0	0	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_XM302FF4	18	12933926	12934262	1	0	0	0	0	1	39	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_XM302FF4	19	NA	NA	0	0	0	0	0	0	39	NA	NA	0.415441391236903	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.535900216262507	NA	0	0	0
BS_XM302FF4	20	NA	NA	0	0	0	0	0	0	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_XM302FF4	21	NA	NA	0	0	0	0	0	0	39	NA	NA	0.000314591342242703	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.00379059958168415	NA	0	0	0
BS_XM302FF4	22	NA	NA	0	0	0	0	0	0	39	NA	NA	0.275689569078759	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.421145428546282	NA	0	0	0
BS_XM302FF4	X	NA	NA	0	0	0	0	0	0	39	NA	NA	0.001947354888807	0.000206351582973885	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0162663038968249	NA	0	0	0
BS_47454JJ6	1	102427041	112668188	1	0	1	0	0	2	75	1	0.572406704470879	0.00626346844882209	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.0365711769728239	NA	0	0	0
BS_47454JJ6	2	62818096	129937683	4	0	0	0	1	5	75	1	0.035110115675981	0.0839942707174797	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.197744585986026	0	0	0	0
BS_47454JJ6	3	49971382	196809416	2	0	0	0	3	5	75	3	0.144743579414856	0.000344298280864557	NA	NA	NA	NA	NA	NA	NA	38	6	5	8	1.74102926092615e-11	11	11:66916912-75037750;	0.519796354472894	0.00407327079055084	NA	0	0	0
BS_47454JJ6	4	49309204	49327427	0	2	0	0	0	2	75	1	0.111610225094713	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_47454JJ6	5	40662761	97232581	0	0	0	2	0	2	75	1	0.111610225094713	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	1	NA	0	0	0
BS_47454JJ6	6	NA	NA	0	0	0	0	0	0	75	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_47454JJ6	7	16707939	38217393	0	0	1	1	0	2	75	1	0.572406704470879	0.00118592626254052	NA	NA	NA	NA	14	7	14	0	0	0	0	NA		 	0.618291523145437	0.0107732018004943	NA	0	0	0
BS_47454JJ6	8	66662700	66663080	1	0	0	0	0	1	75	1	0.391625176271089	0.194494708790034	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.343970750807691	NA	0	0	0
BS_47454JJ6	9	96315075	132719739	1	1	0	0	0	2	75	3	0.572406704470879	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	NA	NA	0	0	0
BS_47454JJ6	10	92599029	92599287	1	0	0	0	0	1	75	1	0.391625176271089	0.528880937040117	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.622000869536308	NA	0	0	0
BS_47454JJ6	11	66916912	75037750	2	0	0	0	0	2	75	1	0.111610225094713	0.0357841563683782	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.124322930473442	NA	0	0	0
BS_47454JJ6	12	25803617	123342055	6	1	0	0	0	7	75	1	0.0027170098181751	NA	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.133064521450525	NA	0	0	0	0
BS_47454JJ6	13	NA	NA	0	0	0	0	0	0	75	NA	NA	0.429212199132576	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.547195837046753	NA	0	0	0
BS_47454JJ6	14	64537528	105730280	2	2	0	0	1	5	75	1	0.531948371210487	0.031445856627184	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.113581889862125	0	0	0	0
BS_47454JJ6	15	59634245	59634528	1	0	0	0	0	1	75	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_47454JJ6	16	34947177	46413124	0	0	1	1	0	2	75	1	0.572406704470879	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	NA	NA	0	0	0
BS_47454JJ6	17	1252899	62946618	4	0	1	1	0	6	75	3	0.111610225094713	NA	NA	1.05252633886277e-06	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	1.52315852317054e-06	0	0	0
BS_47454JJ6	18	11915490	11915753	1	0	0	0	0	1	75	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_47454JJ6	19	14016744	38783100	3	0	0	0	0	3	75	1	0.0292908865348883	NA	NA	3.81913557634395e-06	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.507358120805389	NA	5.31357993230462e-06	0	0	0
BS_47454JJ6	20	NA	NA	0	0	0	0	0	0	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_47454JJ6	21	NA	NA	0	0	0	0	0	0	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_47454JJ6	22	NA	NA	0	0	0	0	0	0	75	NA	NA	0.173976432861516	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.320079544766069	NA	0	0	0
BS_47454JJ6	X	16632171	154294587	4	0	0	0	2	6	75	1	0.111610225094713	0.0025453057110269	NA	0.000157953298877356	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.0192472344230745	0.000195911068375015	0	0	0
BS_JJZPY3BG	1	1981588	1982044	1	0	0	0	0	1	33	1	0.391625176271089	0.55886507573627	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.645745843146684	NA	0	0	0
BS_JJZPY3BG	2	1537054	1537470	1	0	0	0	0	1	33	1	0.391625176271089	0.202748272517979	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.352417896179479	NA	0	0	0
BS_JJZPY3BG	3	38053579	48061965	0	1	0	0	0	1	33	1	0.391625176271089	0.028435855779064	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.106058868747034	NA	0	0	0
BS_JJZPY3BG	4	143790768	143921375	1	0	0	0	0	1	33	1	0.391625176271089	0.0252298035295793	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.100816130140668	NA	0	0	0
BS_JJZPY3BG	5	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	6	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	7	138853711	140782772	0	3	0	0	0	3	33	2	0.0292908865348883	0.00134631125398733	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.507358120805389	0.0120613044861033	0	0	0	0
BS_JJZPY3BG	8	NA	NA	0	0	0	0	0	0	33	NA	NA	0.406884899238671	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.527763171691538	NA	0	0	0
BS_JJZPY3BG	9	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	10	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	11	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	12	11016499	11072329	0	1	0	0	0	1	33	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_JJZPY3BG	13	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	14	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	15	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	16	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	17	21843218	81792848	1	3	0	0	0	4	33	1	0.111610225094713	NA	NA	2.51270876090448e-05	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	3.33291939270232e-05	0	0	0
BS_JJZPY3BG	18	NA	NA	0	0	0	0	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_JJZPY3BG	19	3742670	10434208	0	1	0	0	2	3	33	1	0.801251956901201	0.000387645486216378	NA	NA	NA	NA	NA	NA	NA	0	1	1	3	0.283886130759827	7	7:138853711-140782772;	0.825817634887596	0.00442980275193322	NA	0	0	0
BS_JJZPY3BG	20	NA	NA	0	0	0	0	0	0	33	NA	NA	0.195514181506581	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.344475969698429	NA	0	0	0
BS_JJZPY3BG	21	13985391	14058979	0	0	1	1	0	2	33	1	0.572406704470879	0.0063169095682816	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.0367006191551252	NA	0	0	0
BS_JJZPY3BG	22	20699819	21716321	0	0	1	0	0	1	33	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_JJZPY3BG	X	1211493	52858212	2	0	0	0	0	2	33	1	0.111610225094713	0.40409956463584	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.526388429067265	NA	0	0	0
BS_95RRF4NE	1	15036278	248646307	0	3	0	1	2	6	43	1	0.111610225094713	0.00617497994189022	NA	0.0440813146762618	NA	NA	NA	NA	NA	12	2	2	7	0.00753359238375774	10	10:92599029-92599287;	0.519796354472894	0.0361624573842433	0.0458918932782554	0	0	0
BS_95RRF4NE	2	73631284	73691113	1	0	0	0	0	1	43	1	0.391625176271089	0.425337728019286	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.544964273218225	NA	0	0	0
BS_95RRF4NE	3	NA	NA	0	0	0	0	0	0	43	NA	NA	0.664768752314982	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.735627938440821	NA	0	0	0
BS_95RRF4NE	4	4150105	8956899	0	0	1	0	0	1	43	1	0.391625176271089	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	1	NA	0	0	0
BS_95RRF4NE	5	236903	1592804	0	0	0	1	0	1	43	1	0.391625176271089	0.0456754058863686	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.144219108389468	NA	0	0	0
BS_95RRF4NE	6	NA	NA	0	0	0	0	0	0	43	NA	NA	0.0398592029957231	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.133386828160196	NA	0	0	0
BS_95RRF4NE	7	NA	NA	0	0	0	0	0	0	43	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_95RRF4NE	8	NA	NA	0	0	0	0	0	0	43	NA	NA	0.0987620569039156	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.221619789641368	NA	0	0	0
BS_95RRF4NE	9	76304536	90417935	2	0	0	0	0	2	43	1	0.111610225094713	0.584618751178638	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.665284216384572	NA	0	0	0
BS_95RRF4NE	10	92599029	92599287	1	0	0	0	0	1	43	1	0.391625176271089	0.26828780157971	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.414347366671861	NA	0	0	0
BS_95RRF4NE	11	75037467	75037750	1	0	0	0	0	1	43	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_95RRF4NE	12	35207365	35207707	1	0	0	0	0	1	43	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_95RRF4NE	13	NA	NA	0	0	0	0	0	0	43	NA	NA	0.174505731391984	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.320220166969749	NA	0	0	0
BS_95RRF4NE	14	105569370	105893410	1	2	0	0	0	3	43	1	0.299780588595712	0.00454143039094999	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.0290914477763952	0	0	0	0
BS_95RRF4NE	15	24326916	24534249	1	0	0	0	0	1	43	1	0.391625176271089	0.461418754209809	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.572155171374949	NA	0	0	0
BS_95RRF4NE	16	69749779	69750230	1	0	0	0	0	1	43	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_95RRF4NE	17	NA	NA	0	0	0	0	0	0	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_95RRF4NE	18	NA	NA	0	0	0	0	0	0	43	NA	NA	0.0202605297261337	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0859403252117937	NA	0	0	0
